outcome	exposure	method	nsnp	b	se	pval	FDR	OR	UCI	LCI
I35.0 and I35.2 UKB	'DNJB6	Wald ratio	1	-0.0614850744093435	0.116124520225864	0.59647571937165	0.99710785513141	0.940366981167313	1.18071358084658	0.748945445885093
I35.0 and I35.2 UKB	'SHLB2	Wald ratio	1	0.163979262791482	0.457965649127983	0.720298277778216	0.99710785513141	1.17818988247012	2.89096956385133	0.480161194539076
I35.0 and I35.2 UKB	'UNC5B	Wald ratio	1	-0.262143710615599	0.223496082360308	0.240826657976321	0.952032994468877	0.769400444750524	1.19232908768255	0.496487966701284
I35.0 and I35.2 UKB	'EIF1A	Wald ratio	1	-0.0495803884779086	0.082818789931148	0.549398897776264	0.99710785513141	0.951628655082405	1.11934583613252	0.809041377509297
I35.0 and I35.2 UKB	'WFKN1	Wald ratio	1	-0.0758076534132815	0.204279303339526	0.710564495031473	0.99710785513141	0.926994493639135	1.38344917237133	0.621142293044525
I35.0 and I35.2 UKB	'GMPR2	Wald ratio	1	0.0611585078849318	0.0643157360570301	0.341649817853267	0.972386031948599	1.06306740539922	1.20588935729126	0.937160861060052
I35.0 and I35.2 UKB	'TXD15	Wald ratio	1	-0.00327029872640002	0.0939502634903779	0.97223217978081	0.99710785513141	0.996735042876015	1.19826205284653	0.82910140009607
I35.0 and I35.2 UKB	'QPCTL	Inverse variance weighted	2	0.0678457923209375	0.0772351413296414	0.37970951700908	0.97416174709867	1.0702002626548	1.24511347373679	0.919858813148236
I35.0 and I35.2 UKB	'B4GT7	Wald ratio	1	-0.229395318310122	0.172421426075697	0.183375336196459	0.932295469491136	0.795014187710655	1.11466139457767	0.567030994108043
I35.0 and I35.2 UKB	'S100A2	Wald ratio	1	0.0208567409553234	0.144436864310866	0.885184301107352	0.99710785513141	1.02107576282086	1.35520535317114	0.769326737811764
I35.0 and I35.2 UKB	'CIG49	Wald ratio	1	0.116525266645952	0.177340918415806	0.511136381303092	0.99710785513141	1.12358589935567	1.5906034407897	0.793689514844833
I35.0 and I35.2 UKB	'SPB13	Wald ratio	1	-0.291568990777708	0.182486222274905	0.110096638665332	0.873317070637362	0.747090469472449	1.06833782373642	0.522441644558182
I35.0 and I35.2 UKB	'Nidogen	Inverse variance weighted	2	0.14687614196641	0.0915601311723933	0.108681095061364	0.873317070637362	1.15821050047047	1.38587817359353	0.967943350981372
I35.0 and I35.2 UKB	'Granzyme M	Wald ratio	1	0.164514162847339	0.1499973895442	0.272737499449528	0.954260380426938	1.17882026488483	1.58171396388919	0.878551526147173
I35.0 and I35.2 UKB	'CBPM	Wald ratio	1	-0.172941520044552	0.170929954251986	0.31164881990938	0.966089082459868	0.841186805973199	1.17595571362988	0.601719294648627
I35.0 and I35.2 UKB	'Apo A-V	Inverse variance weighted	2	-0.0204398755421416	0.0565097634015722	0.717572337215242	0.99710785513141	0.979767602699587	1.09452366634935	0.877043215064939
I35.0 and I35.2 UKB	'VWA2	Inverse variance weighted	5	-0.069809991180535	0.0684605552581556	0.307865474489911	0.966089082459868	0.932570999787282	1.06648980238498	0.815468340812424
I35.0 and I35.2 UKB	'PMVK	Wald ratio	1	-0.211626141823406	0.210262789062507	0.314182784224793	0.966089082459868	0.809267192174779	1.22200007819542	0.535935635370489
I35.0 and I35.2 UKB	'Met	Wald ratio	1	0.01739279947709	0.178980556679387	0.922585806656279	0.99710785513141	1.01754493495465	1.44512336347684	0.71647702944944
I35.0 and I35.2 UKB	'ROR1	Wald ratio	1	-0.016478572483125	0.118242579172216	0.889163763656428	0.99710785513141	0.983656456480177	1.24020524079959	0.780177338834108
I35.0 and I35.2 UKB	'TR	Wald ratio	1	0.000672621724822208	0.210057442352528	0.997445110411852	0.999005615860596	1.00067284798554	1.51041614977655	0.662960435667766
I35.0 and I35.2 UKB	'Endoplasmin	Inverse variance weighted	2	-0.07140140528057	0.0974420118422422	0.463706094682323	0.99710785513141	0.93108807343686	1.12702896750968	0.769212704809134
I35.0 and I35.2 UKB	'PTPRJ	Wald ratio	1	-0.0778249324456675	0.2148441612476	0.717173443739988	0.99710785513141	0.925126371978821	1.40954875830622	0.60718637726242
I35.0 and I35.2 UKB	'TFIP8	Inverse variance weighted	2	0.0780689793508806	0.0876999025541365	0.373367527306886	0.972386031948599	1.08119723638143	1.2839750689286	0.910444051639021
I35.0 and I35.2 UKB	'MSP	Inverse variance weighted	4	0.00121790278691419	0.0164130259629319	0.940848518388068	0.99710785513141	1.00121864473169	1.03395104910475	0.969522469585308
I35.0 and I35.2 UKB	'AK1A1	Inverse variance weighted	3	-0.0379421683641364	0.0417688627096035	0.363675353592288	0.972386031948599	0.962768617765365	1.04490377783103	0.887089731150078
I35.0 and I35.2 UKB	'a-Synuclein	Wald ratio	1	0.154972855415382	0.171658821407506	0.36663430409833	0.972386031948599	1.16762626594497	1.63464253165893	0.83403623148175
I35.0 and I35.2 UKB	'CA2D3	Inverse variance weighted	3	0.0536718050435368	0.0985286736883998	0.585937269447204	0.99710785513141	1.05513825426995	1.27990775057719	0.869841389054621
I35.0 and I35.2 UKB	'Prekallikrein	Inverse variance weighted	2	0.00856012700336586	0.0368946951855943	0.816526272828687	0.99710785513141	1.00859686965628	1.08423398122862	0.938236269193222
I35.0 and I35.2 UKB	'Carbohydrate sulfotransferase 9	Inverse variance weighted	2	-0.149675839226617	0.0951011567806114	0.11551998299714	0.874636854053752	0.860987029414926	1.03740502634819	0.714570149549219
I35.0 and I35.2 UKB	'ERBB1	Inverse variance weighted	2	-0.22453566809791	0.157549036544545	0.154105300458227	0.932295469491136	0.7988870814091	1.08791219660719	0.586647130929067
I35.0 and I35.2 UKB	'KS6A1	Wald ratio	1	-0.0197172276044128	0.110993305013454	0.859003041681756	0.99710785513141	0.980475885625906	1.21875476153397	0.788782938647915
I35.0 and I35.2 UKB	'ARRB1	Wald ratio	1	0.104569466956588	0.203710064316101	0.60772400525703	0.99710785513141	1.11023251566145	1.65506650616592	0.744753297973133
I35.0 and I35.2 UKB	'WFDC1	Inverse variance weighted	3	0.0663792373394695	0.0430114813719797	0.122760156759398	0.881856778266783	1.06863190545057	1.1626265826221	0.982236400247613
I35.0 and I35.2 UKB	'MMP-9	Wald ratio	1	0.10078189100365	0.195265709604894	0.605765761135648	0.99710785513141	1.10603537918713	1.62174492185171	0.754319772197486
I35.0 and I35.2 UKB	'PCSK7	Inverse variance weighted	3	-0.0238123281797694	0.0214998257404713	0.268052264584141	0.952032994468877	0.976468948267939	1.01849630650488	0.936175812167192
I35.0 and I35.2 UKB	'MCEE	Wald ratio	1	-0.0665635336990973	0.122638380232924	0.587293224223894	0.99710785513141	0.935603471618554	1.18982673009216	0.735698597086393
I35.0 and I35.2 UKB	'ILT-4	Wald ratio	1	0.000686174601276792	0.022534608037719	0.975708318206839	0.99710785513141	1.00068641007292	1.04587515763594	0.957450116291222
I35.0 and I35.2 UKB	'VWC2	Inverse variance weighted	3	0.118365893540471	0.0674782941598929	0.0794077432294476	0.80326064069516	1.12565590625109	1.28482606356748	0.986204479507293
I35.0 and I35.2 UKB	'GPV	Wald ratio	1	-0.31478866324644	0.172374304952602	0.0678212703743722	0.774720964756092	0.729943121779039	1.02333302789874	0.520668195500921
I35.0 and I35.2 UKB	'BOLA3	Wald ratio	1	0.229412674394236	0.110871099347031	0.0385288493118975	0.698687791790141	1.25786101895164	1.56317659408155	1.01217888560293
I35.0 and I35.2 UKB	'DPEP1	Inverse variance weighted	3	-0.00206735057369472	0.0362906725294914	0.954571925319296	0.99710785513141	0.997934784923642	1.07150303412007	0.929417652819263
I35.0 and I35.2 UKB	'IL-17B	Wald ratio	1	0.1688766966699	0.16899686369842	0.317654741951505	0.966089082459868	1.18397414196874	1.64890354611829	0.850137518444063
I35.0 and I35.2 UKB	'Kallikrein 11	Inverse variance weighted	2	0.0047502414175573	0.0256869967921288	0.853285616570965	0.99710785513141	1.00476154170026	1.05664284534575	0.955427616934788
I35.0 and I35.2 UKB	'ASGR1	Inverse variance weighted	2	0.175876585484825	0.132669841417262	0.184948636927589	0.932295469491136	1.19229090356651	1.54636880285553	0.919287556824985
I35.0 and I35.2 UKB	'TES	Inverse variance weighted	2	0.00606742759942757	0.120018830318598	0.959680947475285	0.99710785513141	1.00608587172219	1.2729083669642	0.795193752786027
I35.0 and I35.2 UKB	'PNP	Wald ratio	1	-0.0846680777509648	0.169329917477797	0.617062107612244	0.99710785513141	0.918817209667603	1.28045893995078	0.659314436754848
I35.0 and I35.2 UKB	'FLRT2	Inverse variance weighted	2	0.0581559379559877	0.0932881615451221	0.533021007477176	0.99710785513141	1.05988025838568	1.27252197008271	0.882771526563642
I35.0 and I35.2 UKB	'NDP kinase B	Inverse variance weighted	2	-0.0637582362006207	0.0612575700012305	0.297958094291654	0.962400831447552	0.938231802598534	1.05792199396032	0.832083008419158
I35.0 and I35.2 UKB	'BID	Wald ratio	1	0.327836506626807	0.215450214215263	0.128100655833497	0.889345498835918	1.3879620311439	2.11725179896277	0.909876945595624
I35.0 and I35.2 UKB	'PCOC1	Wald ratio	1	-0.00157957211522909	0.092424469789292	0.986364489227391	0.999005615860596	0.998421674752212	1.19670552885587	0.832991756600362
I35.0 and I35.2 UKB	'p27Kip1	Wald ratio	1	-0.0685792063000087	0.153355597450488	0.65473733173196	0.99710785513141	0.933719500707639	1.26111690985427	0.691317433926464
I35.0 and I35.2 UKB	'SNPH	Inverse variance weighted	3	0.0310919837282956	0.0780164570432669	0.690238745068935	0.99710785513141	1.03158038813269	1.20202091909297	0.885307468677825
I35.0 and I35.2 UKB	'PIP	Inverse variance weighted	3	0.00114347376213051	0.0463739857690743	0.980328030871033	0.998457384866594	1.00114412777751	1.09640482463442	0.914160118656535
I35.0 and I35.2 UKB	'SAT2	Inverse variance weighted	4	0.0297736271912196	0.0305487465930779	0.329745413919884	0.967123137078636	1.03022129346699	1.09379048243162	0.970346634533964
I35.0 and I35.2 UKB	'Attractin	Inverse variance weighted	3	-0.0845931353341915	0.0488259858620537	0.0831768721707347	0.805835978244834	0.91888607063014	1.01116769524951	0.835026291647647
I35.0 and I35.2 UKB	'C4a	Wald ratio	1	-0.0599871393649769	0.106185162472324	0.57212166230379	0.99710785513141	0.941776645352075	1.15967034464704	0.764823601659451
I35.0 and I35.2 UKB	'K2013	Wald ratio	1	-0.0203836670812269	0.157445233900143	0.896989617914167	0.99710785513141	0.979822675476352	1.3340360770099	0.719660054118994
I35.0 and I35.2 UKB	'Nephronectin	Wald ratio	1	0.159928547786279	0.136134910364986	0.240082808915955	0.952032994468877	1.17342702403781	1.53227410051761	0.898619235473018
I35.0 and I35.2 UKB	'CB032	Inverse variance weighted	2	-0.0501401359106228	0.0916263662343823	0.584224930094852	0.99710785513141	0.951096132438821	1.1381994021286	0.794749893075306
I35.0 and I35.2 UKB	'ABHDA	Wald ratio	1	0.118707861009681	0.231221574326049	0.607675463282135	0.99710785513141	1.12604090977815	1.77163375571802	0.71570556070157
I35.0 and I35.2 UKB	'IDI2	Inverse variance weighted	2	0.0176600672135936	0.248697182051638	0.943389539708927	0.99710785513141	1.0178169282321	1.65716207178889	0.625135777020008
I35.0 and I35.2 UKB	'FCRL3	Inverse variance weighted	2	-0.0172310664092568	0.0253226772208424	0.496213304294509	0.99710785513141	0.982916539397745	1.03293202133953	0.935322851322537
I35.0 and I35.2 UKB	'ECP	Inverse variance weighted	3	0.0413098988471061	0.055164171666694	0.453945336826781	0.99710785513141	1.04217502434534	1.16117413124349	0.935371149033508
I35.0 and I35.2 UKB	'SLPI	Wald ratio	1	0.0169065029672552	0.132474088573628	0.898448748281626	0.99710785513141	1.01705022670138	1.31858041745133	0.784473324450468
I35.0 and I35.2 UKB	'DEAD-box protein 19B	Wald ratio	1	0.163644146678841	0.142994785444584	0.25245513801689	0.952032994468877	1.17779511820639	1.55879630824815	0.88991828703379
I35.0 and I35.2 UKB	'MAPK2	Wald ratio	1	0.0226696416766302	0.07026686700747	0.746981481767202	0.99710785513141	1.02292855076063	1.17397180039538	0.891318530486704
I35.0 and I35.2 UKB	'PCOC2	Inverse variance weighted	3	-0.00256937166777944	0.064591509892278	0.968269491404302	0.99710785513141	0.997433926342395	1.13204981808437	0.878825667851179
I35.0 and I35.2 UKB	'AL3B1	Wald ratio	1	-0.0111912086315324	0.161760277618693	0.944843229673023	0.99710785513141	0.988871179992197	1.35779075696505	0.720189179078591
I35.0 and I35.2 UKB	'hnRNP A/B	Wald ratio	1	0.354462946786745	0.200112308637644	0.0765074932840685	0.79164262843421	1.4254149250155	2.10998971214732	0.962946737019486
I35.0 and I35.2 UKB	'IDUA	Inverse variance weighted	6	0.0515495784178374	0.0336360866598304	0.125382416380625	0.88516701532815	1.05290138618299	1.1246549846071	0.985725706282591
I35.0 and I35.2 UKB	'ANGL3	Inverse variance weighted	2	0.0523999409230898	0.0694398494857997	0.450483574047944	0.99710785513141	1.05379711483659	1.20743955330309	0.919705136542897
I35.0 and I35.2 UKB	'ABC3G	Wald ratio	1	0.148270716151428	0.119576091476461	0.214986645248569	0.952032994468877	1.15982683772439	1.46614990906802	0.917503923156709
I35.0 and I35.2 UKB	'K6PF	Wald ratio	1	0.284200377735291	0.164798334271226	0.084611434943864	0.805835978244834	1.32869914580584	1.83529478229467	0.961938886927924
I35.0 and I35.2 UKB	'Arylsulfatase A	Wald ratio	1	0.141811569994212	0.0767358629731112	0.0645953768540996	0.774720964756092	1.15235948897278	1.33938943073946	0.991446073374251
I35.0 and I35.2 UKB	'ACE	Inverse variance weighted	3	0.0341751156389881	0.0259935980770478	0.188593515261244	0.932295469491136	1.03476579453656	1.08885051660847	0.983367535957093
I35.0 and I35.2 UKB	'NPTX2	Wald ratio	1	0.169820974737524	0.116596156669454	0.145257594643308	0.932295469491136	1.18509267080165	1.48936438517103	0.942982558446572
I35.0 and I35.2 UKB	'HDHD2	Wald ratio	1	-0.0533213997721219	0.101884451826284	0.600729538173923	0.99710785513141	0.948075252339945	1.15762689074941	0.776456292854051
I35.0 and I35.2 UKB	'Aldehyde dehydrogenase, class 3	Wald ratio	1	-0.074771859577562	0.113248977379344	0.509097817023307	0.99710785513141	0.927955166264895	1.15858118032434	0.743237336512447
I35.0 and I35.2 UKB	'FSTL1	Inverse variance weighted	2	0.0123643723814819	0.0600973627479765	0.836994778727633	0.99710785513141	1.01244112724938	1.13900514704154	0.899940653304716
I35.0 and I35.2 UKB	'GON2	Wald ratio	1	-0.0202043285213721	0.0808263781127823	0.802609029567581	0.99710785513141	0.979998411221512	1.14822281935639	0.836420309548472
I35.0 and I35.2 UKB	'ENPP6	Inverse variance weighted	2	-0.211733834849648	0.146199394557422	0.147546071564262	0.932295469491136	0.809180044434502	1.07768689294385	0.607571966030338
I35.0 and I35.2 UKB	'Lysozyme	Inverse variance weighted	2	-0.0350207625339729	0.0317220934503655	0.269598999163027	0.952032994468877	0.965585368050434	1.02752658509852	0.90737808297553
I35.0 and I35.2 UKB	'DKK1	Wald ratio	1	-0.017626960380648	0.128130817781883	0.890580243272545	0.99710785513141	0.982527485682509	1.26302475391028	0.764324101434171
I35.0 and I35.2 UKB	'AZGP1	Wald ratio	1	0.0185061320438084	0.0582798079980662	0.750834390159774	0.99710785513141	1.01867843173119	1.14194683484082	0.908716339162126
I35.0 and I35.2 UKB	'SDSL	Inverse variance weighted	4	0.0306540728133139	0.0452473589544246	0.498102968347936	0.99710785513141	1.03112874671762	1.12675170564768	0.943620929951264
I35.0 and I35.2 UKB	'SCGF-beta	Inverse variance weighted	3	-0.0469348146724155	0.0515186440076628	0.362281771724306	0.972386031948599	0.954149592116991	1.05552864589492	0.862507566874367
I35.0 and I35.2 UKB	'Chymotrypsin	Inverse variance weighted	3	0.000702830595057823	0.038370434197062	0.985385979177961	0.999005615860596	1.00070307763835	1.07886426531579	0.928204484835502
I35.0 and I35.2 UKB	'MATN2	Inverse variance weighted	3	-0.121937504750946	0.0801657156013175	0.128242773612788	0.889345498835918	0.885203687798945	1.03581369628749	0.756492766702487
I35.0 and I35.2 UKB	'Haptoglobin, Mixed Type	Inverse variance weighted	8	0.028545918546325	0.0213051568834411	0.180291001298015	0.932295469491136	1.02895725797127	1.07283430123912	0.986874708898574
I35.0 and I35.2 UKB	'SPA9	Wald ratio	1	-0.0193312888067029	0.149723949248672	0.897268338400835	0.99710785513141	0.980854362340115	1.31538270238746	0.731403323439968
I35.0 and I35.2 UKB	'SPARCL1	Wald ratio	1	0.00679399767412898	0.0355122320897698	0.848279361531646	0.99710785513141	1.0068171292319	1.07939205712149	0.939121911289625
I35.0 and I35.2 UKB	'COFA1	Inverse variance weighted	3	0.120324209600635	0.0593104708713253	0.0424870390497383	0.738314154836695	1.1278624561464	1.26689969706215	1.00408400359904
I35.0 and I35.2 UKB	'NDRG3	Inverse variance weighted	2	-0.00794662389494726	0.0959013167636963	0.93396086354445	0.99710785513141	0.992084867049941	1.19724125618152	0.822083584530495
I35.0 and I35.2 UKB	'NAP2L	Wald ratio	1	0.0424313065312362	0.109459789623526	0.698280342304828	0.99710785513141	1.04334438296718	1.29300956099924	0.841886660627563
I35.0 and I35.2 UKB	'annexin IV	Inverse variance weighted	2	0.0106538287530859	0.0576086073902879	0.853280277863652	0.99710785513141	1.01071078286673	1.13152547391212	0.902795659625083
I35.0 and I35.2 UKB	'TrATPase	Inverse variance weighted	4	-0.0320061907543241	0.0552866663412124	0.562647623094039	0.99710785513141	0.968500586311446	1.07934640272209	0.869038321080252
I35.0 and I35.2 UKB	'WIF-1	Wald ratio	1	0.317396656375847	0.206344805651359	0.124003184360237	0.882261890639584	1.37354729017551	2.05820136053786	0.916641196785263
I35.0 and I35.2 UKB	'PAPD1	Wald ratio	1	0.0898159334443868	0.137689298053205	0.514202018652167	0.99710785513141	1.09397290134802	1.43288079194412	0.835224197024807
I35.0 and I35.2 UKB	'FKB1B	Inverse variance weighted	2	0.0191848091612835	0.0553757762867938	0.729006298438484	0.99710785513141	1.01937002012894	1.13623632437483	0.914523867655264
I35.0 and I35.2 UKB	'IGDC4	Inverse variance weighted	4	-0.0174316758884834	0.0465996547206871	0.708349953886319	0.99710785513141	0.982719376799658	1.0767030573204	0.896939380799146
I35.0 and I35.2 UKB	'TAGL	Wald ratio	1	0.168832418386736	0.208149170226802	0.417301000351357	0.994433633850108	1.18392171878704	1.7803407739703	0.787304687231207
I35.0 and I35.2 UKB	'ENPP7	Inverse variance weighted	2	0.0187887487359812	0.022731305910199	0.408487481792342	0.981511911341736	1.01896636794583	1.06539125610547	0.974564464514371
I35.0 and I35.2 UKB	'LTB4DH	Inverse variance weighted	5	-0.0334691746404369	0.0248172514470384	0.177457331145818	0.932295469491136	0.967084721506213	1.01528832703174	0.921169714720366
I35.0 and I35.2 UKB	'ANR27	Wald ratio	1	0.150742915941606	0.131950660307656	0.253279977470517	0.952032994468877	1.16269770861028	1.50586308185931	0.897734978626629
I35.0 and I35.2 UKB	'sTie-2	Inverse variance weighted	2	0.0346150023840358	0.182024922059858	0.849178833213986	0.99710785513141	1.03522107442226	1.47902612808608	0.724586707818861
I35.0 and I35.2 UKB	'UGDH	Inverse variance weighted	2	-0.00402558113336204	0.0440285766524355	0.927150052116366	0.99710785513141	0.995982510656675	1.08574938836747	0.913637320142097
I35.0 and I35.2 UKB	'ARMEL	Wald ratio	1	0.0720814861434925	0.0503269089217383	0.152067905068333	0.932295469491136	1.07474291715133	1.18616122044358	0.973790339845208
I35.0 and I35.2 UKB	'UNC5H3	Inverse variance weighted	2	0.14507764910199	0.103000409144389	0.158978548576677	0.932295469491136	1.15612933918771	1.41475794240686	0.944780028346516
I35.0 and I35.2 UKB	'MANS4	Wald ratio	1	-0.0692395897306115	0.0333093285052858	0.037646345132494	0.698687791790141	0.933103091376198	0.996054498166073	0.874130261686391
I35.0 and I35.2 UKB	'THSD1	Wald ratio	1	-0.0306009233834078	0.0407728852700467	0.452940733423361	0.99710785513141	0.969862545318249	1.05055010000497	0.895372202436362
I35.0 and I35.2 UKB	'AGAP2	Wald ratio	1	0.0199713334652393	0.180973228164142	0.912127695837914	0.99710785513141	1.02017209480876	1.45452423466467	0.715526821913992
I35.0 and I35.2 UKB	'sLeptin R	Inverse variance weighted	3	-0.00891547328014106	0.0198897349895087	0.653976424954009	0.99710785513141	0.991124151705825	1.03052502697632	0.953229721142095
I35.0 and I35.2 UKB	'Vitronectin	Wald ratio	1	-0.022281845875366	0.0167421736574406	0.18322807056994	0.932295469491136	0.977964560926476	1.01058847984975	0.946393810634283
I35.0 and I35.2 UKB	'Lefty-A	Inverse variance weighted	3	-0.0783920857554293	0.0443872013116544	0.0773796421533017	0.79164262843421	0.924601832256285	1.00864397405764	0.847562242178054
I35.0 and I35.2 UKB	'AIF1L	Inverse variance weighted	4	-0.000605234070033137	0.0207802365332703	0.976764525579035	0.99710785513141	0.999394949047162	1.04093987347481	0.959508123026229
I35.0 and I35.2 UKB	'STAT3	Wald ratio	1	-0.0233279513854369	0.0814033901663217	0.774439877049699	0.99710785513141	0.976942041735365	1.14593705773358	0.83286926316677
I35.0 and I35.2 UKB	'CRNN	Inverse variance weighted	2	-0.102345510974493	0.115651679923149	0.376185665938987	0.97372047676571	0.902717598943133	1.13239151543337	0.719626606465513
I35.0 and I35.2 UKB	'H6ST3	Wald ratio	1	0.270033383990861	0.19838240420334	0.173458050326433	0.932295469491136	1.31000818330448	1.93259352511736	0.887988818145548
I35.0 and I35.2 UKB	'CCS	Wald ratio	1	0.0287113137308001	0.119960399691543	0.810842004873621	0.99710785513141	1.0291274566214	1.30191166664508	0.813498602943825
I35.0 and I35.2 UKB	'MDC	Inverse variance weighted	3	-0.0161657610166767	0.0956176691887863	0.865744200211887	0.99710785513141	0.983964203629719	1.18678132129027	0.815807880235302
I35.0 and I35.2 UKB	'RMD1	Wald ratio	1	0.00514312757510432	0.0654421296313343	0.937358369759489	0.99710785513141	1.00515637615905	1.14271807592233	0.884154510041944
I35.0 and I35.2 UKB	'EDAR	Inverse variance weighted	3	-0.0423685159698353	0.0360178387137339	0.23946689424405	0.952032994468877	0.958516486846539	1.02862858884324	0.893183278708823
I35.0 and I35.2 UKB	'NKp46	Wald ratio	1	-0.169280441034961	0.0844834500595625	0.0451009982933896	0.745168716247448	0.84427210164115	0.99631393137336	0.715432514957427
I35.0 and I35.2 UKB	'F16P1	Wald ratio	1	0.174132972608379	0.196160608941962	0.374698854274746	0.972386031948599	1.19021382113464	1.74823685064439	0.810307218668783
I35.0 and I35.2 UKB	'fibromodulin	Wald ratio	1	-0.0370776532924332	0.142534031918065	0.794762006336691	0.99710785513141	0.963601305629729	1.27416243531145	0.72873556030111
I35.0 and I35.2 UKB	'GNPTG	Inverse variance weighted	2	-0.00515106408820945	0.0443650565791219	0.907568268763551	0.99710785513141	0.994862179892455	1.08524356623307	0.912007947133785
I35.0 and I35.2 UKB	'SYSM	Wald ratio	1	0.0245012604409386	0.0751442582507484	0.744381742908023	0.99710785513141	1.02480388281115	1.1874213303578	0.884456907901729
I35.0 and I35.2 UKB	'kallikrein 14	Inverse variance weighted	5	0.0392939926976444	0.0751390309304113	0.601008710677152	0.99710785513141	1.04007621351855	1.20510475083899	0.897646888516509
I35.0 and I35.2 UKB	'Calponin-1	Wald ratio	1	0.181317937151773	0.125320786284041	0.14794439935512	0.932295469491136	1.19879626057869	1.53257094020909	0.937713509158263
I35.0 and I35.2 UKB	'SCG3	Inverse variance weighted	2	-0.103990726877327	0.0812175587406791	0.200405512519394	0.943047459228921	0.901233654632693	1.05674738749493	0.7686057328876
I35.0 and I35.2 UKB	'ISLR2	Inverse variance weighted	2	-0.0458645966125058	0.0896852927502913	0.609074602079089	0.99710785513141	0.955171286862896	1.13873566047888	0.8011975201195
I35.0 and I35.2 UKB	'Tissue transglutaminase	Wald ratio	1	-0.0411133275713478	0.107709798487183	0.702680473742308	0.99710785513141	0.959720361006969	1.18530233547026	0.777070240873119
I35.0 and I35.2 UKB	'SECTM1	Inverse variance weighted	2	0.0451030415379126	0.0497500009370792	0.364621650779344	0.972386031948599	1.04613564978142	1.15328344464129	0.948942606285302
I35.0 and I35.2 UKB	'GP100	Wald ratio	1	-0.0692538067003987	0.139739878358905	0.620183101636302	0.99710785513141	0.933089825572039	1.22707876262013	0.709536053518669
I35.0 and I35.2 UKB	'SIRPG	Wald ratio	1	-0.0106673911962855	0.0622651570354454	0.863970583168642	0.99710785513141	0.989389303646745	1.11781100897548	0.875721554279364
I35.0 and I35.2 UKB	'RPE	Wald ratio	1	0.293371302407608	0.185772546285057	0.114291057300505	0.874636854053752	1.34094059247886	1.92993339725361	0.931701412658264
I35.0 and I35.2 UKB	'MIP-1a	Inverse variance weighted	3	0.00395280463411036	0.0397084490283905	0.920705019113508	0.99710785513141	1.00396062727007	1.08521851684648	0.928787083395387
I35.0 and I35.2 UKB	'TAFI	Inverse variance weighted	3	-0.0607251022561899	0.0266287954826727	0.0225822020961702	0.612720431485806	0.941081905513633	0.991503636741551	0.893224311103584
I35.0 and I35.2 UKB	'PGRP-S	Wald ratio	1	0.00788973950444082	0.110790559930858	0.943228153576859	0.99710785513141	1.00792094551427	1.25237185450337	0.811184496643966
I35.0 and I35.2 UKB	'FCN1	Inverse variance weighted	3	0.0425784919753297	0.0418136581053687	0.308539454134325	0.966089082459868	1.04349795937536	1.13261969287347	0.961388891674671
I35.0 and I35.2 UKB	'IDH	Inverse variance weighted	2	-0.0680340705303035	0.127206368993644	0.5927658494516	0.99710785513141	0.934228643369676	1.19876326481961	0.728069656208292
I35.0 and I35.2 UKB	'ARSK	Inverse variance weighted	2	-0.0184283966449461	0.145556422963623	0.89925181195253	0.99710785513141	0.981740367979279	1.30586047638481	0.738068245076496
I35.0 and I35.2 UKB	'REG1B	Inverse variance weighted	3	-0.00420062776299899	0.0510627506877196	0.934436755649591	0.99710785513141	0.995808182533227	1.10062958225987	0.900969728947368
I35.0 and I35.2 UKB	'PP14A	Wald ratio	1	-0.0599887692257942	0.0570287241237896	0.29284338570397	0.961276191041507	0.941775110388473	1.05315195560406	0.842177003828946
I35.0 and I35.2 UKB	'GAA	Inverse variance weighted	4	-0.0135692415251956	0.0368255743497129	0.712520337786695	0.99710785513141	0.986522405636786	1.06036043590716	0.917826074858002
I35.0 and I35.2 UKB	'PTN7	Wald ratio	1	0.0474440802626805	0.207883675025783	0.819471968258523	0.99710785513141	1.04858756274071	1.57600960082823	0.697670798551405
I35.0 and I35.2 UKB	'FIS1	Wald ratio	1	0.0788416588393965	0.0879837963207243	0.370203126651113	0.972386031948599	1.0820329781477	1.28568274926163	0.910640954365747
I35.0 and I35.2 UKB	'BMPER	Inverse variance weighted	2	-0.0451594130519981	0.145566225826511	0.756383954280192	0.99710785513141	0.955845095503326	1.27144034730855	0.718586482277207
I35.0 and I35.2 UKB	'PPID	Inverse variance weighted	2	0.00262202640695339	0.0807054213149713	0.974082206960999	0.99710785513141	1.00262546692458	1.17445551908306	0.855935206222687
I35.0 and I35.2 UKB	'B4GT1	Wald ratio	1	-0.115138924023702	0.0809407646857831	0.154878691945107	0.932295469491136	0.891242320336762	1.0444651902632	0.760497219978283
I35.0 and I35.2 UKB	'NCAM2	Inverse variance weighted	3	-0.143310937617944	0.0791043734728358	0.0700373633188042	0.774720964756092	0.866484604345467	1.01180274351269	0.742037491380161
I35.0 and I35.2 UKB	'Tenascin	Inverse variance weighted	3	-0.0156511018748823	0.0215978695310098	0.468660931605626	0.99710785513141	0.984470740137957	1.02703983960159	0.943666059306656
I35.0 and I35.2 UKB	'IVD	Inverse variance weighted	2	-0.148311161071711	0.0840693353814685	0.0777062416146027	0.79164262843421	0.862162801698526	1.01660102701589	0.731186253878368
