outcome	exposure	method	nsnp	b	se	pval	OR	UCI	LCI	study	FDR
AVS (all)	PAP1  (Fenland)	Wald ratio	1	0.0727294041289548	0.109715747480506	0.507401402064614	1.07543948805314	1.33345360107575	0.867349333738313	Fenland	0.976992540016997
AVS (all)	Haptoglobin, Mixed Type  (Fenland)	Inverse variance weighted	2	0.0238210363137326	0.0350162729243062	0.496324181568956	1.02410702352153	1.09686151243987	0.956178317619317	Fenland	0.976992540016997
AVS (all)	MATN4  (Fenland)	Wald ratio	1	-0.0158730155941911	0.115195274254234	0.890404612518825	0.984252296813144	1.23356669092706	0.785326477204006	Fenland	0.993053115990759
AVS (all)	C8  (Fenland)	Wald ratio	1	-0.110700910671747	0.0882962466924659	0.209934982414741	0.895206455590383	1.06434515578052	0.752946160160806	Fenland	0.947836563930169
AVS (all)	NAGK  (Fenland)	Wald ratio	1	0.039091690184969	0.156276276141745	0.802475409455512	1.03986582476898	1.41254521115391	0.765512441643655	Fenland	0.99215846547137
AVS (all)	LIPA1  (Fenland)	Wald ratio	1	0.428350878423994	0.247964340009898	0.0840833463972142	1.534724488214	2.49518028433478	0.943971571718185	Fenland	0.866050415937281
AVS (all)	FAHD1  (Fenland)	Wald ratio	1	0.0271912121253734	0.0419030771448225	0.516398304102597	1.02756426672714	1.11552064635452	0.946543056558475	Fenland	0.976992540016997
AVS (all)	IL-17 RD  (Fenland)	Wald ratio	1	0.0054909495120383	0.0440936720719417	0.900896285581391	1.00550605240573	1.0962711381717	0.922255805357347	Fenland	0.993053115990759
AVS (all)	GP100  (Fenland)	Wald ratio	1	0.0704121293194424	0.158375213415099	0.656615650182047	1.07295028441663	1.46349520040581	0.786625273872105	Fenland	0.983618299659666
AVS (all)	CgA  (Fenland)	Wald ratio	1	0.0952399136531519	0.240529999667037	0.692135595197493	1.09992270994918	1.76240387110624	0.686465791239182	Fenland	0.983618299659666
AVS (all)	sFRP-3  (Fenland)	Wald ratio	1	0.0345225730994633	0.0594788857872294	0.561633255035516	1.03512539410087	1.16311434678692	0.921220329258635	Fenland	0.977922605225085
AVS (all)	THIC  (Fenland)	Wald ratio	1	0.0324814607821564	0.0533552415229601	0.542672050599689	1.03301474168111	1.14689436159979	0.930442673937285	Fenland	0.976992540016997
AVS (all)	CYBP  (Fenland)	Wald ratio	1	0.0857159864175814	0.101581828586018	0.398774356140615	1.08949685245544	1.32951786693185	0.892807401114188	Fenland	0.973376415147057
AVS (all)	Proteasome beta chain  (Fenland)	Wald ratio	1	0.116879796830938	0.0622794567945405	0.0605593541777977	1.12398431509345	1.26991190528625	0.994825495624687	Fenland	0.849510997698265
AVS (all)	MGAT2  (Fenland)	Wald ratio	1	0.0302786461778693	0.109650858042343	0.782442932875326	1.03074170617873	1.27786961484907	0.831405999884995	Fenland	0.99215846547137
AVS (all)	GLRX3  (Fenland)	Wald ratio	1	0.506173358221745	0.209054045890029	0.0154669815874269	1.65893089913443	2.4990715631718	1.10122966011029	Fenland	0.723591669051964
AVS (all)	WFKN1  (Fenland)	Wald ratio	1	0.0719650667451458	0.23156274649003	0.755967886858298	1.07461780351051	1.69185921230687	0.682564728330536	Fenland	0.991201585544492
AVS (all)	DPY30  (Fenland)	Wald ratio	1	0.162880799517067	0.222922224019165	0.464985627669526	1.17689639470841	1.82176964044067	0.760296523298415	Fenland	0.976992540016997
AVS (all)	MFNG  (Fenland)	Wald ratio	1	0.341172682985055	0.145438792712039	0.0189854647537973	1.40659611510736	1.8705503954927	1.0577168280537	Fenland	0.723802506515318
AVS (all)	GLO2  (Fenland)	Wald ratio	1	-0.124372804551798	0.12300568099743	0.311961720989782	0.883050574236969	1.12380284378759	0.693874660462796	Fenland	0.973376415147057
AVS (all)	PARVA  (Fenland)	Wald ratio	1	-0.034615943293936	0.161722647641081	0.830511872868113	0.965976334715393	1.32625667786663	0.703566884753526	Fenland	0.992350390674545
AVS (all)	P-Selectin  (Fenland)	Wald ratio	1	0.0452350273347526	0.121309849499129	0.709231557078018	1.04627373394114	1.32710825709853	0.824867692955549	Fenland	0.98387424354759
AVS (all)	NET1  (Fenland)	Wald ratio	1	0.00539567076115739	0.0634139217037012	0.932192596344326	1.00541025360892	1.13847193720748	0.887900478725406	Fenland	0.99381632817948
AVS (all)	PLXA4  (Fenland)	Wald ratio	1	0.138134582784417	0.19107735348017	0.469726005034942	1.14813005841701	1.66970371681106	0.78948295902357	Fenland	0.976992540016997
AVS (all)	LYPD3  (Fenland)	Wald ratio	1	-0.194446935747451	0.145788536811675	0.182282486014894	0.823289864358711	1.09559609747608	0.618664307327534	Fenland	0.927125789845387
AVS (all)	K2C5  (Fenland)	Wald ratio	1	-0.17969319782023	0.16245504517879	0.26867878359662	0.835526513447831	1.14880088620577	0.607681072548585	Fenland	0.960330291680174
AVS (all)	PGRP-L  (Fenland)	Wald ratio	1	0.0473953686562142	0.0585132911110661	0.417944076637264	1.04853648560005	1.17595598285857	0.934923396504987	Fenland	0.973376415147057
AVS (all)	CC126  (Fenland)	Wald ratio	1	-0.0448095739058208	0.0702874718656658	0.523787068326653	0.956179546033948	1.09741111156941	0.833123808037783	Fenland	0.976992540016997
AVS (all)	Gro-a  (Fenland)	Inverse variance weighted	3	0.0435394729816887	0.0260770496331834	0.094989185395949	1.04450122307596	1.09927458080628	0.99245704763498	Fenland	0.86759468148599
AVS (all)	ASAH2  (Fenland)	Inverse variance weighted	2	0.0443614659882689	0.0414285818432765	0.284262183435951	1.04536014874378	1.13378487916922	0.963831729156897	Fenland	0.961063286446671
AVS (all)	SPINT2  (Fenland)	Wald ratio	1	-0.0451146229493402	0.0306690947502605	0.141287725774473	0.955887908862079	1.015109819062	0.900121028435161	Fenland	0.909860668408015
AVS (all)	Contactin-4  (Fenland)	Inverse variance weighted	3	0.109702852633066	0.0579578531970992	0.0583839480043706	1.11594642064634	1.25019588232782	0.996113034250775	Fenland	0.848849049743832
AVS (all)	B4GT6  (Fenland)	Wald ratio	1	-0.0217663495541743	0.0611379386274099	0.721825334505167	0.978468828022639	1.10303338818758	0.867971230667029	Fenland	0.983895820087545
AVS (all)	IGF-II receptor  (Fenland)	Wald ratio	1	-0.0505919103010044	0.04112962977897	0.218674656593377	0.950666548608187	1.03047737326869	0.877037099587968	Fenland	0.955331839313325
AVS (all)	LY75  (Fenland)	Wald ratio	1	0.0249092585552018	0.0294651608471404	0.397898690808257	1.02522208617012	1.08617350486052	0.967691000809293	Fenland	0.973376415147057
AVS (all)	tPA  (Fenland)	Wald ratio	1	-0.304114555273692	0.135918199501966	0.0252548398654691	0.737776345438344	0.962987464647196	0.565234705404786	Fenland	0.818536779708371
AVS (all)	Aldose reductase-like C3  (Fenland)	Wald ratio	1	-0.181781419639231	0.127415994486231	0.153673129346886	0.833783569212554	1.0703159974073	0.649523170701779	Fenland	0.924412717317365
AVS (all)	Macrophage scavenger receptor  (Fenland)	Wald ratio	1	-0.0382245442036818	0.078850718342264	0.627838772476135	0.962496793548738	1.12335850532598	0.824670016917509	Fenland	0.982324275117159
AVS (all)	LY9  (Fenland)	Wald ratio	1	0.100748396676748	0.0687370959803647	0.142728308968014	1.10599833389698	1.26550734472417	0.966594401591178	Fenland	0.909860668408015
AVS (all)	TGF-b R III  (Fenland)	Wald ratio	1	-0.0589378364708366	0.22917699237422	0.797046230450533	0.942765372958328	1.47734870921173	0.601622719746036	Fenland	0.99215846547137
AVS (all)	NHEJ1  (Fenland)	Wald ratio	1	0.0919950994687724	0.132424678434762	0.48724486470483	1.09635944932393	1.42126521188829	0.845728180826225	Fenland	0.976992540016997
AVS (all)	DSCAM  (Fenland)	Wald ratio	1	-0.122986993899155	0.116788801095885	0.292308082648706	0.884275163457981	1.11173188511533	0.703355345994707	Fenland	0.964585907933877
AVS (all)	MMP-16  (Fenland)	Wald ratio	1	0.177615056677322	0.0936111387423665	0.057778994876389	1.19436546971969	1.43489674025548	0.994154377272299	Fenland	0.848849049743832
AVS (all)	TMEM9  (Fenland)	Wald ratio	1	-0.499496206935034	0.229813410075006	0.0297437657346266	0.606836302636614	0.952122169432901	0.386767906493566	Fenland	0.848849049743832
AVS (all)	EGFLA  (Fenland)	Wald ratio	1	0.0411969014405788	0.224457958910603	0.854374728999542	1.04205726792365	1.61790888047719	0.671164713127872	Fenland	0.993053115990759
AVS (all)	Carbonic Anhydrase VB  (Fenland)	Wald ratio	1	0.166841544826935	0.165978514969576	0.314800724637001	1.18156702506672	1.63584490798611	0.853443152165171	Fenland	0.973376415147057
AVS (all)	IL-15 Ra  (Fenland)	Wald ratio	1	-0.0386088683246542	0.0685813892703439	0.573459248271388	0.962126953888322	1.10055066010926	0.841113734197864	Fenland	0.977922605225085
AVS (all)	NPS-PLA2  (Fenland)	Wald ratio	1	-0.00919365538698349	0.0333934593304723	0.783075733568153	0.990848477046817	1.0578700765476	0.928073046238415	Fenland	0.99215846547137
AVS (all)	MATN2  (Fenland)	Inverse variance weighted	2	-0.0930725138477496	0.123359852604242	0.450561185256466	0.911127428544977	1.16033968860707	0.715439796809451	Fenland	0.976992540016997
AVS (all)	Midkine  (Fenland)	Wald ratio	1	-0.18180426114533	0.215171606332013	0.398151698809312	0.833764524557577	1.27116281924679	0.546871944242856	Fenland	0.973376415147057
AVS (all)	HDHD2  (Fenland)	Wald ratio	1	-0.115960913161493	0.115476461257801	0.315284514207166	0.890510029838955	1.11669446501668	0.710138841094672	Fenland	0.973376415147057
AVS (all)	GUC2B  (Fenland)	Wald ratio	1	-0.297004490938958	0.19258312106233	0.123021466065912	0.74304067540413	1.08378378885037	0.509427665356276	Fenland	0.895357859763043
AVS (all)	APMAP  (Fenland)	Wald ratio	1	0.014443766729278	0.16895593755858	0.931873145604208	1.01454858196221	1.41283370059359	0.728542095739271	Fenland	0.99380519325802
AVS (all)	41  (Fenland)	Wald ratio	1	-0.565903181567491	0.249547231393773	0.0233462941956172	0.567847046095702	0.926083747800905	0.348186941543149	Fenland	0.780805520569213
AVS (all)	CRP  (Fenland)	Wald ratio	1	0.262263470089054	0.138158887234225	0.0576599527267641	1.29986897391149	1.70413029394748	0.991508310918966	Fenland	0.848849049743832
AVS (all)	STAR5  (Fenland)	Inverse variance weighted	2	0.0318820448189044	0.0446308667361061	0.475010987029442	1.03239572169844	1.12677384344627	0.945922673285833	Fenland	0.976992540016997
AVS (all)	MPPD2  (Fenland)	Wald ratio	1	-0.0554031448902921	0.0741798143292863	0.455138236182644	0.946103654206143	1.09416256646903	0.81807964550536	Fenland	0.976992540016997
AVS (all)	B3GN2  (Fenland)	Wald ratio	1	-0.114463571244997	0.179773839411602	0.524314592322366	0.891844426608487	1.26857364356628	0.62699275308652	Fenland	0.976992540016997
AVS (all)	B3GLT  (Fenland)	Wald ratio	1	-0.0625375261711462	0.0472716411103055	0.185855463506579	0.939377810899543	1.03057293009347	0.856252523079935	Fenland	0.927125789845387
AVS (all)	sLFA-3  (Fenland)	Wald ratio	1	0.0433379519248949	0.0670517951724213	0.518062137142376	1.04429075529322	1.19095972116792	0.915684352885957	Fenland	0.976992540016997
AVS (all)	DPOLM  (Fenland)	Inverse variance weighted	2	-0.180076896268151	0.281813862588427	0.522827922501535	0.835205984718545	1.45103671149443	0.480738379245585	Fenland	0.976992540016997
AVS (all)	GBP1  (Fenland)	Wald ratio	1	-0.556013051878779	0.164358126930938	0.000717152990791858	0.573490990691976	0.79146381073008	0.415548900588999	Fenland	0.261805663700953
AVS (all)	SDF2L  (Fenland)	Wald ratio	1	-0.0762051600156386	0.0995921521897666	0.444168928770858	0.926626080435757	1.12636480263902	0.762307105950033	Fenland	0.976992540016997
AVS (all)	HIS3  (Fenland)	Wald ratio	1	0.0732638754263922	0.250797944355898	0.770192497907524	1.0760144332238	1.75914491345936	0.658164686517556	Fenland	0.99215846547137
AVS (all)	FBLN3  (Fenland)	Wald ratio	1	-0.0730824176188412	0.104921409794096	0.486087978493786	0.929524217696055	1.1417515670468	0.756745421876916	Fenland	0.976992540016997
AVS (all)	Cysteine-rich protein 1  (Fenland)	Wald ratio	1	-0.461886329176362	0.23842231006098	0.0527134027532161	0.630093959170635	1.0054361209175	0.394871826388164	Fenland	0.848849049743832
AVS (all)	WIF-1  (Fenland)	Wald ratio	1	0.278308663223388	0.233893367816382	0.234087471789549	1.32089384564497	2.08911318836411	0.835168032627755	Fenland	0.960163764685298
AVS (all)	CREG1  (Fenland)	Wald ratio	1	-0.00182044587208699	0.0972234151151058	0.985060998086274	0.998181210134457	1.2077238202507	0.824994681365698	Fenland	0.995255140787569
AVS (all)	BGAT  (Fenland)	Wald ratio	1	-0.034262246246894	0.0202255487559759	0.0902637173054491	0.966318058122212	1.0053943265825	0.928760551720165	Fenland	0.86759468148599
AVS (all)	HXK2  (Fenland)	Wald ratio	1	-0.392088739492626	0.239723729923637	0.101926294734224	0.675644154980792	1.08087378170242	0.422338881641396	Fenland	0.86759468148599
AVS (all)	TGM3  (Fenland)	Wald ratio	1	0.0971786668476047	0.0977446210052899	0.320120704409277	1.10205725712822	1.33476884095652	0.909918002819588	Fenland	0.973376415147057
AVS (all)	TIM-1  (Fenland)	Wald ratio	1	0.0127146894706737	0.066544013651938	0.848469282020293	1.01279586480975	1.1538924385296	0.888952409708861	Fenland	0.993053115990759
AVS (all)	EMR2  (Fenland)	Wald ratio	1	-0.174789372965775	0.0726551682953836	0.0161397903049892	0.839633851733888	0.968133543454432	0.728189834701939	Fenland	0.723591669051964
AVS (all)	NEGR1  (Fenland)	Wald ratio	1	-0.157453718346318	0.123891402050904	0.203763837347333	0.854316351867057	1.08912370187719	0.670131802117123	Fenland	0.944854862449032
AVS (all)	OX2G  (Fenland)	Wald ratio	1	0.307022265487871	0.18640233835807	0.0995386243426832	1.35937123479877	1.95887601824003	0.943342067998044	Fenland	0.86759468148599
AVS (all)	VWC2  (Fenland)	Inverse variance weighted	2	0.148191632136199	0.0825475231084174	0.0726173669520032	1.15973511758794	1.36340435945413	0.986490569463341	Fenland	0.849510997698265
AVS (all)	ADH1A  (Fenland)	Wald ratio	1	0.146184679537379	0.110099111249046	0.18425895509427	1.15740991824265	1.43616869246151	0.932757917560831	Fenland	0.927125789845387
AVS (all)	CYTL1  (Fenland)	Wald ratio	1	-0.198808822311863	0.117269647326836	0.0900159553870603	0.819706587964627	1.03152644069541	0.651383099690236	Fenland	0.86759468148599
AVS (all)	MOTI  (Fenland)	Inverse variance weighted	2	0.0129301779892065	0.0525802090513374	0.805749270473761	1.01301413420666	1.12298170869523	0.913815094365862	Fenland	0.99215846547137
AVS (all)	MK12  (Fenland)	Wald ratio	1	-0.0313495387855483	0.0634888514304905	0.62146140659503	0.969136762978679	1.09755898568105	0.855740855489412	Fenland	0.982193653969046
AVS (all)	BST1  (Fenland)	Wald ratio	1	0.00551117437866861	0.0247130128303391	0.823530073391067	1.00552638883719	1.05543043557508	0.957981961262129	Fenland	0.99215846547137
AVS (all)	TrATPase  (Fenland)	Wald ratio	1	0.0468874570914722	0.093211565277502	0.614948886854866	1.04800405701772	1.25807418236759	0.873010923297598	Fenland	0.978511152947337
AVS (all)	SFRP4  (Fenland)	Wald ratio	1	0.024238939728399	0.125759863510159	0.847162697200517	1.0245350907828	1.31091880891068	0.800714846038067	Fenland	0.993053115990759
AVS (all)	POLI  (Fenland)	Wald ratio	1	0.138577238979616	0.0975365846526401	0.155383081440773	1.14863839780175	1.39061896265127	0.94876468992566	Fenland	0.927125789845387
AVS (all)	ACO13  (Fenland)	Wald ratio	1	-0.0102826755456143	0.220305138041799	0.962772497301944	0.989770010423697	1.52426967699115	0.642697738019631	Fenland	0.994670591125513
AVS (all)	DHB14  (Fenland)	Wald ratio	1	-0.281032328641336	0.171224501322753	0.100733272332156	0.755003926834503	1.05608396449046	0.539759099372887	Fenland	0.86759468148599
AVS (all)	JNK2  (Fenland)	Wald ratio	1	0.0872263940008946	0.102937057758272	0.396785567936135	1.09114368014081	1.33506906848541	0.891784971141551	Fenland	0.973376415147057
AVS (all)	CBPA4  (Fenland)	Wald ratio	1	-0.0122587266583737	0.0209616237061724	0.558670362715565	0.987816105437082	1.02924554761601	0.948054291243752	Fenland	0.977922605225085
AVS (all)	ESAM  (Fenland)	Wald ratio	1	-0.0613071204765765	0.0780265407412635	0.432030740829585	0.940534338060323	1.09595365207214	0.807155338547423	Fenland	0.976992540016997
AVS (all)	Prokineticin-2  (Fenland)	Wald ratio	1	0.0265608248383222	0.0282621608254954	0.34731932209155	1.0269167074048	1.08540659643991	0.971578694478196	Fenland	0.973376415147057
AVS (all)	Complement receptor type 1  (Fenland)	Wald ratio	1	0.022879924206712	0.0517147614007865	0.658181399234373	1.02314367738227	1.13228855727678	0.924519618113058	Fenland	0.983618299659666
AVS (all)	IgD  (Fenland)	Wald ratio	1	0.0404978236808784	0.154686048392811	0.793470573947489	1.04132904343574	1.41013081760655	0.768982681013466	Fenland	0.99215846547137
AVS (all)	contactin-1  (Fenland)	Wald ratio	1	0.078510315377383	0.110601715742364	0.477798911766002	1.08167451298553	1.34351548951442	0.870864356365085	Fenland	0.976992540016997
AVS (all)	ABC3G  (Fenland)	Wald ratio	1	0.0169542735913643	0.135539510222775	0.900454424523558	1.01709881298595	1.32658996499704	0.779811413227249	Fenland	0.993053115990759
AVS (all)	IP3KA  (Fenland)	Wald ratio	1	0.00275661220285097	0.104947154220497	0.979044639710977	1.00276041515189	1.2317710779271	0.816327374635022	Fenland	0.994933654458873
AVS (all)	a1-Antitrypsin  (Fenland)	Inverse variance weighted	3	0.0632219869689152	0.0351842762009839	0.0723543801473944	1.06526328755441	1.14131735330788	0.994277243329634	Fenland	0.849510997698265
AVS (all)	MRC2  (Fenland)	Wald ratio	1	0.10379777155404	0.116471559456232	0.372829631586503	1.10937608482772	1.39386718008332	0.882950194375133	Fenland	0.973376415147057
AVS (all)	CBR1  (Fenland)	Wald ratio	1	-0.0434691210361334	0.0697005423141336	0.532853905661898	0.957462119072675	1.09761971736481	0.835201568408459	Fenland	0.976992540016997
AVS (all)	GPC5  (Fenland)	Inverse variance weighted	3	0.00699593593385182	0.0535659266102034	0.89608840616305	1.00702046466075	1.11849625318988	0.906654996253615	Fenland	0.993053115990759
AVS (all)	THIK  (Fenland)	Inverse variance weighted	2	-0.0834026777977367	0.0717432956940265	0.245026219846779	0.9199806168542	1.05888257944694	0.799299518015959	Fenland	0.960163764685298
AVS (all)	ANR27  (Fenland)	Wald ratio	1	0.168781448575051	0.14957744865447	0.259155951067678	1.18386137605782	1.58717109796911	0.883035080159202	Fenland	0.960330291680174
AVS (all)	HO-1  (Fenland)	Wald ratio	1	-0.166097473865517	0.2531327583088	0.511716396423766	0.846963673342509	1.39102756916769	0.51569607954719	Fenland	0.976992540016997
AVS (all)	LYVE1  (Fenland)	Wald ratio	1	0.0465710715663765	0.141562496164373	0.742171650964294	1.04767253615081	1.38269371513964	0.793825654218595	Fenland	0.988437699258398
AVS (all)	TM190  (Fenland)	Wald ratio	1	0.0204147240545137	0.0226520844379802	0.367466371938225	1.02062452981034	1.06695928110495	0.976301953877573	Fenland	0.973376415147057
AVS (all)	GLCE  (Fenland)	Wald ratio	1	-0.0382024786959906	0.0354517923536054	0.281216996397913	0.962518031763454	1.03177749100093	0.897907707378897	Fenland	0.961063286446671
AVS (all)	MIA  (Fenland)	Wald ratio	1	-0.0566092998223873	0.0319449203843565	0.0763794843033242	0.944963194541137	1.00602079670308	0.887611311777819	Fenland	0.849510997698265
AVS (all)	ITI heavy chain H1  (Fenland)	Wald ratio	1	-0.0236250484495281	0.0321732832672786	0.462762006114526	0.976651838234417	1.04022245233259	0.916966184480789	Fenland	0.976992540016997
AVS (all)	FCRL1  (Fenland)	Wald ratio	1	-0.0770796769930369	0.066964900353173	0.249713334413536	0.925816084425969	1.0556656625284	0.811938336735257	Fenland	0.960330291680174
AVS (all)	Calpain I  (Fenland)	Wald ratio	1	-0.172536529976123	0.0825054846644452	0.0365089876642492	0.841527547269074	0.989232607834842	0.715876738396938	Fenland	0.848849049743832
AVS (all)	COFA1  (Fenland)	Inverse variance weighted	2	0.120940640959227	0.119261221046386	0.310543692669157	1.12855792026347	1.4257423624996	0.893319166834926	Fenland	0.973376415147057
AVS (all)	DEFI6  (Fenland)	Wald ratio	1	-0.0899464741823135	0.0970798700679597	0.354175631891646	0.913980105494465	1.10553576332164	0.755615205725949	Fenland	0.973376415147057
AVS (all)	RNAS6  (Fenland)	Wald ratio	1	-0.000417899018477416	0.0233774847800852	0.98573766937445	0.999582188289155	1.04644841745135	0.95481490963351	Fenland	0.995255140787569
AVS (all)	Lumican  (Fenland)	Inverse variance weighted	2	-0.0452135330220695	0.160527687583161	0.778207550804255	0.955793366595161	1.3092058534411	0.697782520011023	Fenland	0.99215846547137
AVS (all)	QPCTL  (Fenland)	Wald ratio	1	0.0251518187654452	0.0942216813224168	0.789513044314903	1.02547079441703	1.23346380615035	0.852550634204921	Fenland	0.99215846547137
AVS (all)	ARHGP  (Fenland)	Wald ratio	1	0.0623790302331747	0.132887539815434	0.638775041394267	1.0643656950598	1.38104244409117	0.820303776807998	Fenland	0.983618299659666
AVS (all)	ARSK  (Fenland)	Wald ratio	1	-0.228277240891046	0.183858142967418	0.214386248597712	0.795903572229501	1.14120499728909	0.55508212616704	Fenland	0.953614463686481
AVS (all)	SARP-2  (Fenland)	Wald ratio	1	0.0536130252182057	0.124356681450589	0.666378939918865	1.05507623525042	1.34628927253358	0.826854885425396	Fenland	0.983618299659666
AVS (all)	IDH  (Fenland)	Inverse variance weighted	2	-0.0760296185057375	0.144203600631723	0.598028320685643	0.926788756054774	1.22950228202583	0.698605778050526	Fenland	0.977922605225085
AVS (all)	FGL1  (Fenland)	Inverse variance weighted	2	0.0956170432879694	0.0435282789568009	0.0280443861931062	1.10033760162817	1.19833425310053	1.01035486086139	Fenland	0.836536619900842
AVS (all)	PP14A  (Fenland)	Wald ratio	1	-0.0735089517483969	0.0646432879772148	0.255476639920899	0.929127828435743	1.05463200187192	0.818559004507205	Fenland	0.960330291680174
AVS (all)	UCMA  (Fenland)	Wald ratio	1	-0.0263895692648766	0.0760140095695901	0.728465726579629	0.973955592529146	1.13042977185367	0.839140581606687	Fenland	0.985577239588146
AVS (all)	Aggrecan  (Fenland)	Inverse variance weighted	2	-0.155808597885899	0.115294209406754	0.176567324665756	0.855722961881401	1.07268843413596	0.682641635901394	Fenland	0.927125789845387
AVS (all)	TSP4  (Fenland)	Inverse variance weighted	2	0.0731969099153486	0.0746037769714135	0.326522648723534	1.07594237977996	1.24535460515434	0.929576202484994	Fenland	0.973376415147057
AVS (all)	Factor H  (Fenland)	Wald ratio	1	-0.125213638048506	0.0705186104633036	0.0757970145078983	0.882308387806196	1.01308774296433	0.76841132132874	Fenland	0.849510997698265
AVS (all)	FIS1  (Fenland)	Wald ratio	1	0.0509512814346385	0.0997329090268764	0.609436962126194	1.05227162687037	1.27944678223581	0.865433085682134	Fenland	0.977922605225085
AVS (all)	DNER  (Fenland)	Inverse variance weighted	2	-0.150103076767115	0.120844842510363	0.214194485360804	0.860619262001694	1.09062705925959	0.679118959904746	Fenland	0.953614463686481
AVS (all)	IGSF8  (Fenland)	Wald ratio	1	-0.0487163258989435	0.146266412413553	0.73908468558591	0.95245127713962	1.26866585754402	0.715053085042462	Fenland	0.988276113584836
AVS (all)	VNN2  (Fenland)	Inverse variance weighted	2	0.0925672892281615	0.0566172818896852	0.102056329603709	1.09698695448234	1.22573070707083	0.981765710333063	Fenland	0.86759468148599
AVS (all)	KGUA  (Fenland)	Wald ratio	1	0.028367238754537	0.088347981037665	0.748145743395166	1.02877342052717	1.22327205588718	0.8651998103689	Fenland	0.989298615378383
AVS (all)	IL-6 sRa  (Fenland)	Wald ratio	1	-0.0675339096725536	0.0206735458238724	0.00108815657659255	0.934696024842494	0.973347848304245	0.897579072454349	Fenland	0.352478186346752
AVS (all)	GLRX1  (Fenland)	Wald ratio	1	-0.120709884390427	0.0911316584411574	0.185315182408936	0.886291049166211	1.05961768247522	0.741316266067989	Fenland	0.927125789845387
AVS (all)	CNDP1  (Fenland)	Inverse variance weighted	2	-0.0391173791133765	0.126114673716573	0.756429326662619	0.96163782632601	1.23129613317543	0.751035664049522	Fenland	0.991201585544492
AVS (all)	PTK7  (Fenland)	Wald ratio	1	-0.067258562444712	0.150784818356028	0.65555636620232	0.934953426237563	1.25643667843305	0.69572778655549	Fenland	0.983618299659666
AVS (all)	Lysozyme  (Fenland)	Wald ratio	1	-0.0677443311744901	0.0381082409090103	0.0754561094376034	0.934499365392507	1.00697201311056	0.867242636884604	Fenland	0.849510997698265
AVS (all)	C4b-binding protein alpha chain  (Fenland)	Wald ratio	1	0.0825988592920997	0.0682224171954726	0.225999282215316	1.08610603980613	1.24149313580166	0.950167419928298	Fenland	0.959857588784068
AVS (all)	PIGR  (Fenland)	Wald ratio	1	0.178774587745167	0.137860971395399	0.194708798288127	1.19575117681815	1.56671659968624	0.912622536295542	Fenland	0.928585067443538
AVS (all)	RHG25  (Fenland)	Wald ratio	1	0.134133877557328	0.0989036301882015	0.175033051813535	1.14354590452949	1.38816813951375	0.942030866825863	Fenland	0.927125789845387
AVS (all)	Kininogen, HMW  (Fenland)	Inverse variance weighted	2	0.00923004013408687	0.0432394808569367	0.830965650360597	1.00927276831429	1.09853714066147	0.927261794942526	Fenland	0.992350390674545
AVS (all)	PPIE  (Fenland)	Wald ratio	1	0.0112456392697485	0.0573874967789156	0.844641673438471	1.01130910916777	1.13170475990248	0.903721668868686	Fenland	0.993053115990759
AVS (all)	SP-D  (Fenland)	Wald ratio	1	-0.0446084329658892	0.0435659713513507	0.305869120653345	0.956371892230279	1.04162383042507	0.878097418215625	Fenland	0.972115595544085
AVS (all)	GI24  (Fenland)	Wald ratio	1	0.0187089338312648	0.0381619419953152	0.623956229089671	1.0188850424878	1.0980175649066	0.945455485398967	Fenland	0.982193653969046
AVS (all)	B3GN8  (Fenland)	Wald ratio	1	0.0447146379655519	0.0352784817163419	0.204985047975123	1.04572940585628	1.12059574842985	0.975864839577317	Fenland	0.947294953396714
AVS (all)	PPBN  (Fenland)	Wald ratio	1	-0.289745416418006	0.109032258898576	0.00787393247038237	0.748454087448461	0.926777105956762	0.604442554113377	Fenland	0.682293415127319
AVS (all)	BSSP4  (Fenland)	Wald ratio	1	-0.0165779097928132	0.093913702502005	0.859883237535677	0.983558747547285	1.18233695126438	0.818199760095692	Fenland	0.993053115990759
AVS (all)	RNT2  (Fenland)	Inverse variance weighted	2	-0.0407671715010016	0.0558970154118014	0.465801999933672	0.96005263154118	1.07121227956945	0.860428014977201	Fenland	0.976992540016997
AVS (all)	NID2  (Fenland)	Wald ratio	1	0.00415212942274092	0.0293540342284546	0.887514422540571	1.00416076145508	1.06362835183113	0.948018011281955	Fenland	0.993053115990759
AVS (all)	Apo A-V  (Fenland)	Wald ratio	1	-0.00977808710757802	0.0320853066623715	0.760554431068649	0.990269562950887	1.05454470438081	0.929912030502996	Fenland	0.99215846547137
AVS (all)	B4GT1  (Fenland)	Wald ratio	1	-0.0799322829964608	0.0917515496601721	0.383654878998725	0.923178859176097	1.1050612400983	0.771232557169288	Fenland	0.973376415147057
AVS (all)	IL-9  (Fenland)	Wald ratio	1	-0.019363601241784	0.178514334213878	0.913622203843112	0.980822669059254	1.39169787400417	0.69125140313151	Fenland	0.993053115990759
AVS (all)	NUDC3  (Fenland)	Wald ratio	1	0.0972761601866744	0.113792383311612	0.392630586851313	1.10216470560773	1.37755368143923	0.881829183613539	Fenland	0.973376415147057
AVS (all)	TNFAIP3  (Fenland)	Wald ratio	1	0.0558252910034786	0.0971558365141472	0.565565003782055	1.05741292804627	1.27922027296522	0.874065338104432	Fenland	0.977922605225085
