beta,se,tval,pval,outcome,exposure,fdr,Effect,top
0.0003050302834135,0.00190592563772103,0.160043118879618,0.872848029157073,icam2,AVS PGS,0.985068566803157,Unchanged,
-1.11067831511009e-05,0.00154189492621685,-0.00720333335446671,0.994252662179889,icam3,AVS PGS,0.99966650758214,Unchanged,
-0.000467208520338985,0.00318646418283579,-0.14662286896418,0.883430556049946,icam4,AVS PGS,0.985834724347355,Unchanged,
-0.0026966141470345,0.00275957059286705,-0.977186144106884,0.328483818097172,icam5,AVS PGS,0.896455616225563,Unchanged,
-0.00212430455169671,0.00114866242133914,-1.84937237628105,0.0644126077481429,icoslg,AVS PGS,0.554327324326665,Unchanged,
0.0028007188772451,0.00287875116891345,0.972893700396551,0.330613093345486,idi2,AVS PGS,0.896455616225563,Unchanged,
-0.000130502714347757,0.000528739516078474,-0.246818538012181,0.805050109097371,ids,AVS PGS,0.981557605824288,Unchanged,
0.00102771148060503,0.00279307768883456,0.367949479068681,0.712913133814025,idua,AVS PGS,0.976377453190428,Unchanged,
0.0142041784196524,0.00685692625114271,2.07150812177472,0.0383188573664689,ifng,AVS PGS,0.431234525593415,Unchanged,
0.000516713471860469,0.00123466244276935,0.418505863595785,0.675579880006736,ifngr1,AVS PGS,0.971938437051971,Unchanged,
-0.00164762536929335,0.00312326731930482,-0.527532612757616,0.597827175527581,ifngr2,AVS PGS,0.964050833802459,Unchanged,
-0.000807701232215729,0.00271860839557497,-0.297100985022488,0.766391236740461,ifnl1,AVS PGS,0.981557605824288,Unchanged,
-0.000878112410546266,0.00227876158510054,-0.385346328588177,0.699983209946816,ifnlr1,AVS PGS,0.972531278397143,Unchanged,
-0.00132453834479421,0.00128087076773404,-1.0340921021544,0.301100355494202,igf1r,AVS PGS,0.893529046831679,Unchanged,
-0.00478160168935635,0.0014251761371223,-3.35509525090092,0.000794227420863626,igf2r,AVS PGS,0.0446905660278263,Downregulated,
0.0193603470640663,0.00794298632137234,2.43741412621762,0.0147976675195216,igfbp1,AVS PGS,0.276460504602749,Unchanged,
0.0049300899972769,0.0040940403212873,1.20421139275119,0.228516017843476,igfbp2,AVS PGS,0.877003990767253,Unchanged,
0.00130252953292429,0.00176507886830932,0.737944097745569,0.460553393680992,igfbp3,AVS PGS,0.943287530907935,Unchanged,
0.00347109341107833,0.00266689663739283,1.30154778494591,0.193079773384904,igfbp4,AVS PGS,0.830810907241513,Unchanged,
0.00140711471283425,0.00180210954679027,0.780815303564898,0.434916484202363,igfbp6,AVS PGS,0.935477773562688,Unchanged,
0.0008895785151605,0.00181260799142433,0.490772698437393,0.623590290672189,igfbp7,AVS PGS,0.967944089322165,Unchanged,
0.000388914899220322,0.00205417201298993,0.189329275621004,0.849835858852341,igfbpl1,AVS PGS,0.981557605824288,Unchanged,
-0.00454557375660511,0.00222539139437707,-2.04259518936331,0.0411001114366551,igsf3,AVS PGS,0.445403429865381,Unchanged,
-0.000277332247824484,0.00183594438121939,-0.151056998600517,0.879931631322156,igsf8,AVS PGS,0.985834724347355,Unchanged,
0.0028023552925232,0.00559274802466531,0.501069470708168,0.616325418921148,ikbkg,AVS PGS,0.967781064994532,Unchanged,
0.00506771912165702,0.00558922506676573,0.906694409532791,0.364574882866974,ikzf2,AVS PGS,0.913734962946062,Unchanged,
0.00121634541743455,0.00489117462701587,0.248681658331353,0.803608539233142,il10,AVS PGS,0.981557605824288,Unchanged,
-0.00329185527240104,0.00351648378771372,-0.936121270884993,0.349217398930361,il10ra,AVS PGS,0.902659107129184,Unchanged,
-0.00118916899960038,0.00176026723581925,-0.675561628031398,0.499323494712187,il10rb,AVS PGS,0.960034376293747,Unchanged,
-0.00125195863012704,0.00380230032963032,-0.329263477787605,0.741958574334784,il11,AVS PGS,0.979895881025235,Unchanged,
-0.00510213461268957,0.00480315069398329,-1.06224745750343,0.288130794844917,il12a_il12b,AVS PGS,0.892958516543499,Unchanged,
-0.00475818556837263,0.00337139678918338,-1.41133953251618,0.158153403045992,il12b,AVS PGS,0.784333656461988,Unchanged,
0.000700135667785047,0.00226021965071636,0.309764437081654,0.756741995082373,il12rb1,AVS PGS,0.981557605824288,Unchanged,
-0.00408033219194735,0.00297351087218722,-1.37222709696904,0.170001802032553,il13,AVS PGS,0.799374450030307,Unchanged,
-0.000531108452167728,0.00137304631588388,-0.386810296217747,0.698899058589428,il13ra1,AVS PGS,0.972531278397143,Unchanged,
-0.00289110010467239,0.00197652144427008,-1.46272134463993,0.143552724912173,il15,AVS PGS,0.749737597226968,Unchanged,
-0.00200205308774222,0.00208867033935545,-0.958529955646348,0.33780240707623,il15ra,AVS PGS,0.898554402822772,Unchanged,
0.000999109092593212,0.00261834034416455,0.381581063294506,0.702774446604697,il16,AVS PGS,0.973414942306449,Unchanged,
-0.00373011562001927,0.00254695585078212,-1.46453878219908,0.14305605115823,il17a,AVS PGS,0.749737597226968,Unchanged,
-0.000147152375919873,0.00422574348526369,-0.0348228368411459,0.972221214856475,il17c,AVS PGS,0.99966650758214,Unchanged,
0.00178722468549341,0.0019813676024687,0.902015700300441,0.367054915090398,il17d,AVS PGS,0.913796339364855,Unchanged,
0.00132460722768534,0.00460891275683045,0.287401237031936,0.773806865041906,il17f,AVS PGS,0.981557605824288,Unchanged,
0.00168558421811389,0.002599805539974,0.648350113959196,0.516762822239113,il17ra,AVS PGS,0.960034376293747,Unchanged,
-0.00373134027951947,0.00326178855320698,-1.14395529282572,0.252650192395089,il17rb,AVS PGS,0.889216232497665,Unchanged,
-0.00641751191511761,0.00278243055773681,-2.30644099895795,0.0210918908975862,il18,AVS PGS,0.324815119822827,Unchanged,
-0.00152016899690852,0.00184137719085008,-0.825560892392031,0.409058883539214,il18bp,AVS PGS,0.932170010308209,Unchanged,
-0.00282070069372588,0.00208006999568818,-1.35606046891353,0.175088668609012,il18r1,AVS PGS,0.804663849382377,Unchanged,
0.0177845654249424,0.0103194460363176,1.72340311314703,0.0848246886106344,il18rap,AVS PGS,0.587887053088721,Unchanged,
-0.000617656811662477,0.0042137031213558,-0.146582897245912,0.883462126679101,il19,AVS PGS,0.985834724347355,Unchanged,
-0.00114892404942848,0.00343085075699828,-0.334880217999834,0.737717510246862,il1a,AVS PGS,0.979895881025235,Unchanged,
-0.002129605353408,0.00341502162100124,-0.623599376446592,0.53289492299505,il1b,AVS PGS,0.960034376293747,Unchanged,
-0.00232727947723229,0.00134862717254437,-1.72566556911467,0.0844165224764243,il1r1,AVS PGS,0.587887053088721,Unchanged,
-0.00365438152369191,0.00117351603520843,-3.1140448140897,0.001846920241606,il1r2,AVS PGS,0.0802029754691893,Unchanged,
0.000382097246502141,0.0027182542178604,0.140567149309125,0.888212718240076,il1rap,AVS PGS,0.985834724347355,Unchanged,
-0.00112212246396215,0.00279097846278116,-0.402053429980244,0.687647161123567,il1rl1,AVS PGS,0.971938437051971,Unchanged,
-0.00507545012106133,0.00234186064800286,-2.1672724742993,0.0302210002751769,il1rl2,AVS PGS,0.384493902115247,Unchanged,
0.00197020418803263,0.00369330734771811,0.533452540647588,0.593723780328413,il1rn,AVS PGS,0.964050833802459,Unchanged,
-0.000590163011156581,0.00188227629110948,-0.313536867007297,0.753874738508152,il2,AVS PGS,0.981557605824288,Unchanged,
-0.0014630836040672,0.00299819771556309,-0.487987698900779,0.62556169983898,il20,AVS PGS,0.968462187158125,Unchanged,
0.00316922436198189,0.00269935017353379,1.17406937160471,0.240375460960875,il20ra,AVS PGS,0.889216232497665,Unchanged,
-0.00544369640940643,0.00258837939911702,-2.10312924421491,0.035461799783246,il22ra1,AVS PGS,0.415691028461965,Unchanged,
0.00137198352875655,0.00290971951763186,0.471517450545602,0.637274285466971,il24,AVS PGS,0.971938437051971,Unchanged,
0.0023070772158394,0.00246249060240922,0.93688772399059,0.348822887888834,il2ra,AVS PGS,0.902659107129184,Unchanged,
0.00251331528448061,0.00227291943794613,1.10576522973982,0.268835969624033,il2rb,AVS PGS,0.889216232497665,Unchanged,
-0.00205758148548744,0.00254512618942114,-0.808439869912861,0.418842965514392,il32,AVS PGS,0.935477773562688,Unchanged,
0.000886729616311147,0.00234486057336094,0.378158781116857,0.705315003702731,il33,AVS PGS,0.973414942306449,Unchanged,
-0.00134610328113076,0.00216980445531478,-0.620379996839612,0.535011824954205,il34,AVS PGS,0.960034376293747,Unchanged,
-0.00094706666067358,0.00189282185381914,-0.500346431843381,0.616834402617727,il3ra,AVS PGS,0.967781064994532,Unchanged,
0.00735206094743646,0.0054186900913297,1.35679672089022,0.174854814415579,il4,AVS PGS,0.804663849382377,Unchanged,
-3.6124014065003e-05,0.00217416337048154,-0.0166151332303065,0.986743747439411,il4r,AVS PGS,0.99966650758214,Unchanged,
0.00221476694610642,0.00856139763558198,0.258692218301092,0.795874289553896,il5,AVS PGS,0.981557605824288,Unchanged,
0.00219095117225937,0.00330825440083741,0.662268044351358,0.507803863059593,il5ra,AVS PGS,0.960034376293747,Unchanged,
0.00488658468734725,0.00468002245372202,1.04413701764635,0.296429316220788,il6,AVS PGS,0.892958516543499,Unchanged,
-0.00401956533098067,0.0020467695141571,-1.96385831583778,0.0495545476959599,il6r,AVS PGS,0.48130583658614,Unchanged,
-0.000809054509119529,0.00104516114587612,-0.774095470647571,0.438879609212148,il6st,AVS PGS,0.935477773562688,Unchanged,
-0.002164471675495,0.00388456397406287,-0.557198102527625,0.577395689781693,il7,AVS PGS,0.964050833802459,Unchanged,
-0.0027899521846402,0.00324074582539436,-0.860898180529384,0.389300077873219,il7r,AVS PGS,0.924587684948895,Unchanged,
0.0036925633992085,0.00351083536977651,1.05176204814285,0.292916259833057,ilkap,AVS PGS,0.892958516543499,Unchanged,
0.00124736273925675,0.00366263922527748,0.34056391103119,0.733433980244914,impa1,AVS PGS,0.979895881025235,Unchanged,
-0.00413235089072815,0.0028354104468352,-1.45740836052168,0.14501298971657,ing1,AVS PGS,0.752319162962205,Unchanged,
-0.00429363323812628,0.00271850915202785,-1.57940731408738,0.114251784373298,inhbc,AVS PGS,0.663295081500536,Unchanged,
-0.00131046566457567,0.00324894713866034,-0.403350872958808,0.686692621056721,inpp1,AVS PGS,0.971938437051971,Unchanged,
0.00835122473958178,0.0059437427862345,1.40504477396346,0.160016967175473,inppl1,AVS PGS,0.788044632292451,Unchanged,
0.0106374016487602,0.00541948804942187,1.96280562882594,0.0496768156695196,ipcef1,AVS PGS,0.48130583658614,Unchanged,
0.000302404364607374,0.00330978485011494,0.0913667740659555,0.927201692122058,iqgap2,AVS PGS,0.993475243267086,Unchanged,
-0.0088607760812987,0.00545511085884359,-1.62430724335033,0.104319510799489,irag2,AVS PGS,0.636346027014638,Unchanged,
-0.00217216341979012,0.00422976658811555,-0.513542148139637,0.607575471507357,irak1,AVS PGS,0.964050833802459,Unchanged,
0.0072645807844058,0.0062642940510535,1.15968067992978,0.246186840342247,irak4,AVS PGS,0.889216232497665,Unchanged,
-0.00220365964398216,0.00228417915651119,-0.964749038051807,0.334677525035299,islr2,AVS PGS,0.896455616225563,Unchanged,
-0.00449201655677396,0.00238163579554124,-1.88610557717669,0.0592890955028464,ism1,AVS PGS,0.522529799522074,Unchanged,
-0.000286644297657923,0.00209739539891768,-0.136666790537369,0.891294975516475,itga11,AVS PGS,0.985834724347355,Unchanged,
-0.00105377217334291,0.00157556212790679,-0.668822990016203,0.503612853049887,itga5,AVS PGS,0.960034376293747,Unchanged,
-0.00269864908944464,0.00315138298492841,-0.856338027574249,0.391816762346366,itga6,AVS PGS,0.927505449335212,Unchanged,
-0.000842822693074349,0.00188423372694603,-0.447302625476511,0.654659366235293,itgam,AVS PGS,0.971938437051971,Unchanged,
-0.000378642211204005,0.00100267211570518,-0.377633131781776,0.705705441902733,itgav,AVS PGS,0.973414942306449,Unchanged,
4.74091084047187e-05,0.00129327046424643,0.0366583090818077,0.97075766197059,itgb1,AVS PGS,0.99966650758214,Unchanged,
-0.00505439389611633,0.00245646101160932,-2.05759174366256,0.0396369908286023,itgb1bp1,AVS PGS,0.439309981683676,Unchanged,
-0.00202161492528314,0.00671881659930492,-0.300888541219041,0.763501326145888,itgb1bp2,AVS PGS,0.981557605824288,Unchanged,
-0.000768169689979487,0.00170665683998073,-0.45010201933047,0.652639710656819,itgb2,AVS PGS,0.971938437051971,Unchanged,
-0.0018936988475402,0.00223152865457855,-0.848610589720546,0.396103854192753,itgb5,AVS PGS,0.927505449335212,Unchanged,
-0.00300607146284432,0.00182272186659617,-1.64922115542399,0.0991115703757166,itgb6,AVS PGS,0.625000980429627,Unchanged,
-0.00607715234904558,0.00275316585868638,-2.20733245324536,0.0272973154640106,itgb7,AVS PGS,0.373233388073341,Unchanged,
0.00351072559593262,0.0022771154314468,1.54174248149644,0.123145272138473,itih3,AVS PGS,0.701017638671541,Unchanged,
-0.00350777501699528,0.00359602019467461,-0.975460321994293,0.329338792941564,itm2a,AVS PGS,0.896455616225563,Unchanged,
-0.0030963746959138,0.00296380149476441,-1.04473079637202,0.296154873138412,ivd,AVS PGS,0.892958516543499,Unchanged,
0.00216976435521889,0.00156402297884622,1.38729698000954,0.165360063507455,jam2,AVS PGS,0.793186140693137,Unchanged,
-0.00290448653350358,0.00370524507877911,-0.783885133574112,0.433112972521092,jchain,AVS PGS,0.935477773562688,Unchanged,
0.00027401591423984,0.00306010079641456,0.0895447347881148,0.928649530375344,jun,AVS PGS,0.993475243267086,Unchanged,
-0.00204667574290734,0.00273666715230284,-0.747871636923442,0.454542683869238,kazald1,AVS PGS,0.943220740774327,Unchanged,
7.60424857956601e-05,0.00302312955661027,0.0251535649967063,0.979932623369659,kcnip4,AVS PGS,0.99966650758214,Unchanged,
-0.00383386300301194,0.001545522525063,-2.48062576949867,0.0131198926637234,kdr,AVS PGS,0.270343703760948,Unchanged,
-0.00426849124932975,0.00216611921725042,-1.97057078637989,0.0487811327586351,kel,AVS PGS,0.48130583658614,Unchanged,
0.00407469579640436,0.00498456005683782,0.817463477205915,0.413669257285493,kifbp,AVS PGS,0.935477773562688,Unchanged,
0.00283253561305076,0.00464466812911819,0.60984671763589,0.541967449868947,kir2dl3,AVS PGS,0.960034376293747,Unchanged,
0.00177180245157552,0.00740087878239032,0.23940433341394,0.810793521435322,kir3dl1,AVS PGS,0.981557605824288,Unchanged,
-0.00451582294067921,0.00238913151963411,-1.89015251088847,0.0587461070216884,kirrel2,AVS PGS,0.522529799522074,Unchanged,
-0.00208677101134588,0.0017855817245175,-1.1686785223509,0.242541193624172,kit,AVS PGS,0.889216232497665,Unchanged,
0.00214350692815354,0.00225747998534683,0.949513148318886,0.342366300241315,kitlg,AVS PGS,0.9012238754266,Unchanged,
0.00110365313783992,0.00447125474392261,0.246832981131308,0.805038982764254,klb,AVS PGS,0.981557605824288,Unchanged,
0.00393469766998167,0.00760861981531767,0.517136848139046,0.605063964678281,klk1,AVS PGS,0.964050833802459,Unchanged,
0.00252312253639735,0.00242268666644378,1.041456401005,0.297671041569358,klk10,AVS PGS,0.892958516543499,Unchanged,
-0.00146199336548589,0.0018375644915526,-0.795614723840586,0.4262614880205,klk11,AVS PGS,0.935477773562688,Unchanged,
0.0144699129041146,0.00829977934540373,1.74340934884345,0.0812712268575412,klk12,AVS PGS,0.580703869420919,Unchanged,
-0.00265750818903259,0.00268802148824046,-0.988648416933657,0.322842246843067,klk13,AVS PGS,0.896455616225563,Unchanged,
-0.00228810319299042,0.00277100427237172,-0.825730662274301,0.408962531503628,klk14,AVS PGS,0.932170010308209,Unchanged,
-0.00190950089463291,0.00372999846271748,-0.511930745741312,0.608702714226785,klk4,AVS PGS,0.964050833802459,Unchanged,
-0.00108819612660396,0.00183772217251161,-0.592143982850641,0.553758033404132,klk6,AVS PGS,0.964050833802459,Unchanged,
-0.00674018943423157,0.00216632379365294,-3.11134903008474,0.00186391057139606,klk8,AVS PGS,0.0802029754691893,Unchanged,
-0.000178309833128729,0.00225443127929543,-0.0790930443373089,0.936959067699476,klrb1,AVS PGS,0.993475243267086,Unchanged,
0.00201834438490697,0.00278553284376498,0.724581075906088,0.468713910560855,klrd1,AVS PGS,0.944529547039299,Unchanged,
0.000696121400454216,0.00175436330976867,0.396794322235344,0.691521724100019,krt14,AVS PGS,0.971938437051971,Unchanged,
0.00125104294826418,0.00512800933227354,0.243962689457415,0.807261166890858,krt18,AVS PGS,0.981557605824288,Unchanged,
1.53399976147838e-05,0.00404119114734948,0.00379590993235866,0.996971331263986,krt19,AVS PGS,0.99966650758214,Unchanged,
-0.00157340424098663,0.00302059022864528,-0.520892978486624,0.60244473682075,krt5,AVS PGS,0.964050833802459,Unchanged,
-0.00286645397230921,0.0034242924923396,-0.837093787613555,0.402545624711793,kyat1,AVS PGS,0.929858511679059,Unchanged,
0.000855040475434744,0.00278999732451204,0.306466414115393,0.759251369129405,kynu,AVS PGS,0.981557605824288,Unchanged,
-0.00409047674590102,0.00171773781422987,-2.38131611938399,0.0172562501400621,l1cam,AVS PGS,0.300546356606082,Unchanged,
0.00179310815297235,0.00397068716652331,0.451586357165069,0.651569822259737,lactb2,AVS PGS,0.971938437051971,Unchanged,
0.0107126979772801,0.00244429348568128,4.38273801408682,1.17542722527145e-05,lag3,AVS PGS,0.00171965003057213,Upregulated,lag3
0.00257566204215046,0.00225467395600519,1.14236563352778,0.253309960822619,lair1,AVS PGS,0.889216232497665,Unchanged,
0.0065544171128879,0.0062496377750596,1.04876752042248,0.294292493543735,lair2,AVS PGS,0.892958516543499,Unchanged,
-0.00199542463546745,0.0019996552659847,-0.997884320067953,0.318342386599437,lama4,AVS PGS,0.896455616225563,Unchanged,
-0.00161090178634241,0.0011980240128871,-1.34463230203568,0.178753076588703,lamp2,AVS PGS,0.804663849382377,Unchanged,
-0.0081765580403726,0.00333774501235277,-2.44972519174224,0.0143013958157676,lamp3,AVS PGS,0.276447276043119,Unchanged,
0.00304802693511718,0.00290951558577944,1.04760632663895,0.29482746571103,lap3,AVS PGS,0.892958516543499,Unchanged,
-0.00365846997935319,0.00456107043560948,-0.802107757597987,0.422496068276176,lat,AVS PGS,0.935477773562688,Unchanged,
0.00342664741525774,0.00754987101917089,0.453868338486403,0.649926447758867,lat2,AVS PGS,0.971938437051971,Unchanged,
0.00232275904231319,0.00203755214484343,1.13997526305844,0.254304552964986,layn,AVS PGS,0.889216232497665,Unchanged,
-0.00218175484633158,0.00355208657971724,-0.614217811803803,0.539075417883264,lbp,AVS PGS,0.960034376293747,Unchanged,
-0.00513905880029766,0.00420189749764595,-1.22303288054426,0.221325518387181,lbr,AVS PGS,0.872774214017374,Unchanged,
0.00137379506337206,0.00235372844480451,0.583667613145644,0.559447875735352,lcn2,AVS PGS,0.964050833802459,Unchanged,
-0.00393812586888386,0.00332447601603294,-1.18458543538635,0.236189499157532,ldlr,AVS PGS,0.888291098373957,Unchanged,
0.00169735057079796,0.0030896414346256,0.549368140838533,0.582756349207025,lefty2,AVS PGS,0.964050833802459,Unchanged,
0.000377492389989805,0.00588435786982609,0.0641518409214226,0.948849693231567,lep,AVS PGS,0.997582334829296,Unchanged,
0.00177584234705545,0.00192712173102397,0.921499829754842,0.356795936078194,lepr,AVS PGS,0.910981595955319,Unchanged,
0.000562910707065347,0.00216738726761005,0.259718563210931,0.795082413207353,lgals1,AVS PGS,0.981557605824288,Unchanged,
0.00059526709425459,0.00180956706752357,0.32895553026903,0.742191282659825,lgals3,AVS PGS,0.979895881025235,Unchanged,
0.00188188391929117,0.00329855579040011,0.570517535209826,0.568330430534052,lgals4,AVS PGS,0.964050833802459,Unchanged,
0.000125876912990016,0.00249865053375935,0.0503779585377342,0.959821491728211,lgals7_lgals7b,AVS PGS,0.99966650758214,Unchanged,
0.00075052579724239,0.00364969716694923,0.205640567672017,0.837072883155816,lgals8,AVS PGS,0.981557605824288,Unchanged,
0.0031157348220406,0.00203964313106687,1.52758822098985,0.12662392881865,lgals9,AVS PGS,0.718026387060795,Unchanged,
-0.00261993736567088,0.00217279473040737,-1.20579147629821,0.22790609160506,lgmn,AVS PGS,0.877003990767253,Unchanged,
0.011724498268488,0.00527390746367733,2.22311414245271,0.0262146900254722,lhb,AVS PGS,0.366254680211318,Unchanged,
-0.00436756451406229,0.0036056539529936,-1.21130995126033,0.225784879423137,lhpp,AVS PGS,0.87618906789403,Unchanged,
-0.00263801984248453,0.0031234733986617,-0.84457893690237,0.398351946727074,lif,AVS PGS,0.927505449335212,Unchanged,
0.00250811294525981,0.00143909317520456,1.74284263762372,0.0813699885381328,lifr,AVS PGS,0.580703869420919,Unchanged,
0.00117200530225962,0.00213368864378066,0.549286000877318,0.58281273094278,lilra2,AVS PGS,0.964050833802459,Unchanged,
-0.000172987069543471,0.00200424415743968,-0.0863103773566454,0.931220188072752,lilra5,AVS PGS,0.993475243267086,Unchanged,
-0.000782721122434721,0.00165307575946919,-0.473493799634482,0.6358638689898,lilrb1,AVS PGS,0.971938437051971,Unchanged,
0.00202698323779636,0.00207611604674268,0.976334266563081,0.328905605339712,lilrb2,AVS PGS,0.896455616225563,Unchanged,
0.00202421083307565,0.00269809096062296,0.750238173070442,0.453116461596575,lilrb4,AVS PGS,0.942972095755034,Unchanged,
0.00179018497743242,0.00420648319741011,0.425577589026058,0.670418283263196,lilrb5,AVS PGS,0.971938437051971,Unchanged,
-0.00196943396943357,0.00254642625267752,-0.773410958735896,0.439284504742014,lpcat2,AVS PGS,0.935477773562688,Unchanged,
-0.00160284073725973,0.00282382093826866,-0.56761415553582,0.570300665037635,lpl,AVS PGS,0.964050833802459,Unchanged,
-0.00448422389477634,0.00357794084251898,-1.25329738308901,0.210106242029635,lpo,AVS PGS,0.861023619297916,Unchanged,
-0.00217264929762842,0.0020783713191582,-1.0453614701094,0.295863190560773,lrig1,AVS PGS,0.892958516543499,Unchanged,
-0.000248347946911602,0.00159839540652603,-0.155373286170387,0.876527951790618,lrp1,AVS PGS,0.985834724347355,Unchanged,
0.00215187641072118,0.00215165270568519,1.000103968933,0.31726716889398,lrp11,AVS PGS,0.896455616225563,Unchanged,
-0.0039733679940171,0.00337946060146254,-1.17574029189674,0.239706675894674,lrpap1,AVS PGS,0.889216232497665,Unchanged,
0.00151307232578899,0.00236996763764515,0.638435859526088,0.523194231445952,lrrc25,AVS PGS,0.960034376293747,Unchanged,
0.00164114518732902,0.00238391998365917,0.688422933059173,0.491191181596191,lrrn1,AVS PGS,0.959731558410055,Unchanged,
-0.00633101027503072,0.00333952124958885,-1.89578379709672,0.0579971590776722,lsm1,AVS PGS,0.5205511885315,Unchanged,
-0.00170232697941046,0.00249258900698595,-0.682955342673569,0.494639633624272,lsp1,AVS PGS,0.959758334207308,Unchanged,
0.00122579276405252,0.0023970357805775,0.511378584326848,0.60908925052221,lta,AVS PGS,0.964050833802459,Unchanged,
-0.000807477102907268,0.00360857902539594,-0.223765946990359,0.82294073649474,lta4h,AVS PGS,0.981557605824288,Unchanged,
-0.000381894915306101,0.00190277749625571,-0.200703926789967,0.840931252197357,ltbp2,AVS PGS,0.981557605824288,Unchanged,
-0.000269208237569477,0.0032965490371367,-0.0816636532740021,0.934914665705466,ltbp3,AVS PGS,0.993475243267086,Unchanged,
-0.00144828995428223,0.00169451141687371,-0.854694716046386,0.392726111790535,ltbr,AVS PGS,0.927505449335212,Unchanged,
-0.00251799334089887,0.00248633569955862,-1.01273264963612,0.311195082492094,lto1,AVS PGS,0.896455616225563,Unchanged,
-0.00686598190468838,0.00408324657972299,-1.68150068104733,0.0926748226248015,lxn,AVS PGS,0.610735430180561,Unchanged,
-0.000904912649458052,0.00226294054316112,-0.399883528620674,0.689244779375836,ly6d,AVS PGS,0.971938437051971,Unchanged,
0.00147078203092653,0.00232406858788828,0.632847945448515,0.526837125293544,ly75,AVS PGS,0.960034376293747,Unchanged,
-0.000452485610599448,0.00175164347499133,-0.258320609792862,0.796161032411373,ly9,AVS PGS,0.981557605824288,Unchanged,
-0.00264470155580249,0.00216151808920505,-1.22353894191797,0.221134581304749,ly96,AVS PGS,0.872774214017374,Unchanged,
0.00205174365730798,0.00327060140919902,0.627329166904034,0.530447725002462,lyar,AVS PGS,0.960034376293747,Unchanged,
-0.000405903449764653,0.0051024325735503,-0.0795509678792725,0.936594854846426,lyn,AVS PGS,0.993475243267086,Unchanged,
0.00287151993572646,0.00381006293831808,0.753667323142452,0.451054253900396,lypd1,AVS PGS,0.942972095755034,Unchanged,
-0.00219130948029132,0.00202646782249707,-1.08134432531533,0.2795515369832,lypd3,AVS PGS,0.892958516543499,Unchanged,
-0.00140039512930321,0.00295645506466119,-0.473673740569329,0.63573564053773,lypd8,AVS PGS,0.971938437051971,Unchanged,
-8.50147394274645e-05,0.00307187597244215,-0.0276751861696674,0.977921375652821,mad1l1,AVS PGS,0.99966650758214,Unchanged,
-0.00350334532728653,0.00237630326986254,-1.47428376323751,0.140414516493451,maea,AVS PGS,0.748549416114768,Unchanged,
0.00126791740550962,0.00290011300270963,0.437195862480179,0.661972102685144,maged1,AVS PGS,0.971938437051971,Unchanged,
0.00376127811073771,0.0072059076296661,0.521971457870603,0.601693521831936,manf,AVS PGS,0.964050833802459,Unchanged,
0.000306549477931225,0.00163416326766701,0.187588036028289,0.851200700156346,mansc1,AVS PGS,0.981557605824288,Unchanged,
0.00449628805409174,0.00602588241318942,0.746162594253464,0.455574269808204,map2k6,AVS PGS,0.943220740774327,Unchanged,
-0.000491445124809308,0.00603256478930445,-0.081465370364629,0.935072346013132,map3k5,AVS PGS,0.993475243267086,Unchanged,
0.0043246011302473,0.00674130824062634,0.641507697895372,0.521197159996974,map4k5,AVS PGS,0.960034376293747,Unchanged,
0.00106379128121327,0.00260137264972542,0.408934598941659,0.682590187929694,mapk9,AVS PGS,0.971938437051971,Unchanged,
0.000895013101435328,0.00312795336210221,0.286133774332816,0.774777416582149,mapt,AVS PGS,0.981557605824288,Unchanged,
0.00451442124493497,0.0015896285264709,2.83992213888948,0.00451507842820547,marco,AVS PGS,0.132648253107979,Unchanged,
-0.00137709118937383,0.00142299775400512,-0.967739538237441,0.333181277582367,masp1,AVS PGS,0.896455616225563,Unchanged,
-0.000508027856151977,0.00177333843810197,-0.286481049097276,0.774511415230853,matn2,AVS PGS,0.981557605824288,Unchanged,
0.000756878425616307,0.00191891369859663,0.394430675110526,0.693265547091293,matn3,AVS PGS,0.971938437051971,Unchanged,
-0.000752019768182584,0.00562140940544449,-0.133777797335706,0.893579080814154,mavs,AVS PGS,0.986646185080081,Unchanged,
0.00637376195106252,0.00631661046444132,1.00904780925513,0.31295892406579,max,AVS PGS,0.896455616225563,Unchanged,
0.000159757959031093,0.00317069927853542,0.0503857177855375,0.959815304252482,mb,AVS PGS,0.99966650758214,Unchanged,
-0.00320343932589347,0.001991959047802,-1.60818533364341,0.107803661101517,mcam,AVS PGS,0.641125025168778,Unchanged,
0.00137346171539503,0.00264490248888537,0.519286333302154,0.603564409580654,mcfd2,AVS PGS,0.964050833802459,Unchanged,
-0.00552436725910728,0.00417072279955805,-1.32455872149851,0.185326349028747,mdga1,AVS PGS,0.819131264740353,Unchanged,
-0.00583463837865727,0.00306887035398544,-1.90123325707781,0.057279749326562,mdk,AVS PGS,0.519357410749395,Unchanged,
0.00354158802657867,0.00461093438320317,0.768084672703228,0.442442247112394,med18,AVS PGS,0.937368023335511,Unchanged,
0.00219653434115618,0.00238016848586553,0.922848258096077,0.356092711628209,megf10,AVS PGS,0.910981595955319,Unchanged,
-0.00465008222284387,0.00124907674656137,-3.72281546001497,0.000197322259301968,megf9,AVS PGS,0.0180426540849237,Downregulated,megf9
-0.0208448259462886,0.00706316946758571,-2.95120003023425,0.00316753452021538,mep1b,AVS PGS,0.107769837280816,Unchanged,
-0.00178168980937303,0.00150267606905211,-1.18567790228863,0.235757652428805,mepe,AVS PGS,0.888291098373957,Unchanged,
